price,bathrooms,grade,sqft_above,sqft_living15,zipcode,zip_encoder,grade2,zip_encoder2
275000.0,1.0,6,940,940,98126,27,36,729
727500.0,2.0,7,1240,1380,98004,69,49,4761
650000.0,2.5,7,3040,2740,98053,55,49,3025
1600000.0,5.0,11,6050,4210,98024,43,121,1849
365000.0,1.0,6,1590,1320,98125,33,36,1089
662000.0,1.75,9,2500,2590,98052,52,81,2704
270500.0,2.5,7,1320,1680,98038,21,49,441
200000.0,1.5,7,1360,1360,98092,17,49,289
970000.0,3.25,10,4740,3340,98075,58,100,3364
160000.0,1.5,7,1010,1400,98198,11,49,121
204000.0,1.0,6,1040,1580,98010,25,36,625
358000.0,2.25,7,1610,1780,98058,18,49,324
452000.0,1.75,7,1570,1870,98011,35,49,1225
595000.0,2.0,7,1010,1920,98103,44,49,1936
249000.0,2.0,7,1360,1360,98042,14,49,196
346900.0,2.5,8,1970,2230,98055,12,64,144
2125000.0,2.5,12,5403,3980,98166,32,144,1024
280000.0,2.5,7,1560,1560,98056,24,49,576
318888.0,1.75,8,2270,2120,98032,3,64,9
530000.0,2.25,8,2120,2480,98075,58,64,3364
375000.0,2.25,8,2120,2120,98031,10,64,100
910000.0,2.5,11,3350,3920,98052,52,121,2704
782000.0,2.5,10,2380,2560,98006,63,100,3969
259950.0,2.0,9,720,1070,98106,16,81,256
315000.0,2.75,7,1560,1870,98058,18,49,324
215000.0,1.0,6,1320,1190,98168,2,36,4
705000.0,1.75,7,1140,2180,98040,68,49,4624
1450000.0,3.0,10,3580,3080,98199,59,100,3481
451000.0,1.75,7,1790,1520,98155,26,49,676
261000.0,1.0,6,750,1340,98055,12,36,144
396000.0,1.5,7,1300,1570,98028,31,49,961
725000.0,2.5,9,2990,3715,98059,36,81,1296
1950000.0,3.5,11,2860,3230,98040,68,121,4624
238000.0,1.0,7,1400,1310,98188,7,49,49
750000.0,1.75,8,2750,2040,98052,52,64,2704
331500.0,2.5,7,2050,2050,98042,14,49,196
460000.0,3.0,7,1410,1960,98065,38,49,1444
404950.0,2.25,8,2340,2340,98092,17,64,289
880000.0,2.5,9,2870,1630,98103,44,81,1936
863000.0,2.5,10,4120,3180,98074,57,100,3249
638700.0,1.75,7,1370,1870,98005,61,49,3721
435000.0,2.5,7,1840,1600,98053,55,49,3025
260000.0,1.0,6,1180,1490,98178,13,36,169
671500.0,2.75,7,1530,2040,98105,64,49,4096
610000.0,1.0,8,1180,1440,98109,65,64,4225
405000.0,0.75,6,870,1870,98014,30,36,900
338900.0,2.5,7,1830,1830,98038,21,49,441
720000.0,4.0,10,3200,3480,98075,58,100,3364
442000.0,3.0,7,1760,1080,98108,19,49,361
650000.0,2.75,8,2550,1590,98122,51,64,2601
263500.0,1.75,7,1040,1330,98058,18,49,324
300000.0,1.0,7,1220,2010,98038,21,49,441
266000.0,2.5,7,1805,2095,98002,1,49,1
930000.0,4.0,9,4150,2700,98077,56,81,3136
530000.0,2.5,8,2320,2450,98028,31,64,961
180000.0,1.0,6,1384,1000,98023,6,36,36
619000.0,2.5,9,2720,3180,98065,38,81,1444
264000.0,1.5,7,1820,1380,98003,8,49,64
730000.0,2.25,7,1530,2130,98116,49,49,2401
439000.0,2.25,7,2060,2060,98034,37,49,1369
268500.0,1.75,7,1080,1500,98031,10,49,100
330000.0,1.75,7,1510,1470,98045,29,49,841
640000.0,2.5,8,1960,2160,98122,51,64,2601
900000.0,2.5,11,3180,3030,98074,57,121,3249
370000.0,2.25,8,2110,2470,98038,21,64,441
685000.0,2.0,8,1330,1910,98144,45,64,2025
505000.0,1.5,7,1010,2450,98053,55,49,3025
265000.0,1.75,7,1820,2050,98022,15,49,225
290000.0,2.5,8,1610,1610,98055,12,64,144
296000.0,2.5,7,1780,2020,98038,21,49,441
360000.0,2.5,7,1840,1830,98178,13,49,169
240500.0,1.75,7,990,1220,98168,2,49,4
372500.0,2.5,8,1400,1540,98126,27,64,729
595000.0,2.5,9,3370,3330,98045,29,81,841
515000.0,3.0,9,3590,2860,98023,6,81,36
1220000.0,2.25,9,3200,3070,98040,68,81,4624
507000.0,1.75,8,1670,2170,98053,55,64,3025
399950.0,2.0,9,2420,2560,98092,17,81,289
185000.0,1.75,7,1430,1560,98010,25,49,625
460000.0,1.75,7,1440,1440,98052,52,49,2704
435500.0,2.25,7,1450,1560,98029,46,49,2116
469000.0,2.75,8,2100,2050,98188,7,64,49
531000.0,3.0,8,1110,1290,98103,44,64,1936
443500.0,1.0,7,940,1150,98177,54,49,2916
223000.0,2.0,7,1300,1660,98042,14,49,196
590000.0,3.5,8,2400,2200,98028,31,64,961
340000.0,2.5,7,1100,1200,98103,44,49,1936
650000.0,2.0,8,1230,1780,98199,59,64,3481
533600.0,2.5,8,1930,2190,98029,46,64,2116
695000.0,2.75,9,2540,2600,98074,57,81,3249
242000.0,1.75,7,1280,1500,98031,10,49,100
425000.0,2.25,7,1280,1810,98125,33,49,1089
525000.0,2.25,7,1490,1290,98052,52,49,2704
485000.0,2.5,8,1880,2040,98029,46,64,2116
175000.0,1.0,7,1250,1390,98045,29,49,841
210000.0,2.0,8,1440,1700,98092,17,64,289
260000.0,2.5,7,1920,1930,98031,10,49,100
577000.0,2.5,7,1330,1920,98116,49,49,2401
200000.0,1.5,7,1210,1408,98002,1,49,1
605000.0,1.75,7,940,1530,98117,41,49,1681
325000.0,1.0,6,990,1440,98133,22,36,484
289500.0,1.0,6,820,1200,98178,13,36,169
559950.0,2.5,9,1660,1660,98144,45,81,2025
1042500.0,1.75,8,1330,2760,98115,50,64,2500
543500.0,2.25,7,990,1920,98199,59,49,3481
480000.0,2.25,9,3250,3110,98042,14,81,196
218000.0,1.0,6,960,1080,98022,15,36,225
565000.0,1.75,7,960,1620,98199,59,49,3481
426700.0,1.75,7,1600,1680,98056,24,49,576
650000.0,2.5,8,2130,2390,98028,31,64,961
542000.0,1.0,7,770,1760,98105,64,49,4096
415000.0,1.75,7,1070,1200,98052,52,49,2704
214000.0,1.0,6,1200,1200,98002,1,36,1
245000.0,1.5,7,1360,1220,98188,7,49,49
314500.0,2.0,8,2050,2180,98003,8,64,64
1120000.0,1.5,9,2000,1820,98116,49,81,2401
378000.0,2.0,7,800,950,98136,39,49,1521
305000.0,2.5,7,1340,1540,98001,4,49,16
595000.0,2.75,8,1980,2620,98028,31,64,961
729500.0,2.5,9,1530,1510,98116,49,81,2401
430000.0,2.5,7,2360,2360,98065,38,49,1444
240000.0,1.75,7,1150,1760,98038,21,49,441
545000.0,1.75,7,1680,1680,98136,39,49,1521
530000.0,1.75,7,870,1580,98105,64,49,4096
157000.0,1.0,6,870,1250,98198,11,36,121
425000.0,1.0,6,1260,1170,98146,20,36,400
220000.0,1.0,6,1000,1300,98166,32,36,1024
521000.0,1.75,8,1550,2520,98077,56,64,3136
325000.0,1.0,7,1120,2000,98118,23,49,529
597500.0,2.0,7,1380,1940,98126,27,49,729
337000.0,2.5,7,1470,1490,98065,38,49,1444
1000000.0,2.5,10,3180,3000,98052,52,100,2704
3070000.0,2.5,8,2330,2730,98034,37,64,1369
495000.0,1.0,6,990,1250,98105,64,36,4096
748000.0,3.5,8,1970,2180,98052,52,64,2704
888000.0,1.5,7,1250,1750,98004,69,49,4761
269900.0,1.75,7,1140,1150,98045,29,49,841
496500.0,2.5,7,1550,2090,98027,47,49,2209
475000.0,2.5,7,1640,1880,98155,26,49,676
312000.0,1.5,7,1255,1307,98125,33,49,1089
323000.0,1.0,7,1290,1390,98072,40,49,1600
331000.0,1.75,7,1300,1890,98059,36,49,1296
306000.0,1.5,8,1220,1220,98133,22,64,484
655000.0,2.5,8,2630,1640,98117,41,64,1681
290000.0,1.5,8,1950,1940,98003,8,64,64
1250000.0,3.25,9,2360,2220,98105,64,81,4096
460000.0,1.75,7,860,1880,98115,50,49,2500
435000.0,2.5,7,850,1380,98115,50,49,2500
664000.0,2.75,8,1630,2390,98006,63,64,3969
865000.0,1.75,8,1800,2180,98102,66,64,4356
385000.0,1.75,8,1200,1800,98058,18,64,324
497000.0,2.25,7,1350,2230,98034,37,49,1369
280000.0,1.0,7,1010,1150,98045,29,49,841
188000.0,1.5,6,1120,1690,98178,13,36,169
478500.0,1.0,8,1200,1850,98136,39,64,1521
1145000.0,3.5,11,4370,4190,98065,38,121,1444
222000.0,2.0,7,970,1440,98023,6,49,36
799000.0,3.0,8,2580,3440,98053,55,64,3025
609900.0,2.5,10,3190,3250,98038,21,100,441
413000.0,3.5,7,1750,1620,98106,16,49,256
400000.0,1.0,7,1420,1110,98115,50,49,2500
802541.0,2.75,9,2990,2870,98006,63,81,3969
320000.0,2.5,8,2680,2430,98023,6,64,36
507000.0,2.5,7,2730,2730,98065,38,49,1444
387500.0,1.0,6,1220,1490,98115,50,36,2500
396000.0,1.0,7,1500,1820,98072,40,49,1600
373000.0,1.75,8,1430,2140,98055,12,64,144
1484900.0,2.5,10,4570,3180,98040,68,100,4624
359900.0,2.25,8,2470,2330,98058,18,64,324
410000.0,1.0,6,670,1210,98115,50,36,2500
690000.0,2.5,9,2900,2900,98053,55,81,3025
245000.0,2.0,7,1410,1670,98030,9,49,81
700000.0,2.5,8,1610,2670,98075,58,64,3364
268000.0,1.75,7,1100,2400,98198,11,49,121
225000.0,1.75,7,920,1350,98042,14,49,196
980000.0,2.25,8,2240,2300,98004,69,64,4761
795000.0,1.0,5,1380,1500,98106,16,25,256
195000.0,1.0,6,820,1170,98118,23,36,529
480000.0,2.0,6,1730,2180,98005,61,36,3721
485000.0,2.0,7,1100,1630,98119,62,49,3844
130000.0,1.0,5,880,1410,98188,7,25,49
325000.0,1.0,6,1060,2240,98198,11,36,121
440000.0,1.75,7,1530,1530,98034,37,49,1369
550000.0,1.75,8,1460,2910,98155,26,64,676
310000.0,1.75,6,1490,1350,98059,36,36,1296
530000.0,2.5,9,3260,2700,98022,15,81,225
390000.0,2.5,8,2340,1970,98031,10,64,100
243000.0,1.75,7,1450,1210,98001,4,49,16
639000.0,2.5,9,2210,2440,98074,57,81,3249
215000.0,1.0,7,1130,1540,98003,8,49,64
405000.0,1.75,7,1100,1420,98011,35,49,1225
250000.0,1.75,7,1010,1770,98032,3,49,9
405500.0,1.5,7,1010,1300,98155,26,49,676
452000.0,2.25,7,2660,1120,98125,33,49,1089
730000.0,2.25,7,2660,1120,98125,33,49,1089
267000.0,2.0,7,1300,1430,98010,25,49,625
289950.0,2.5,7,1670,2390,98038,21,49,441
565000.0,1.0,7,960,1300,98103,44,49,1936
1578000.0,3.25,12,4670,4230,98005,61,144,3721
636000.0,2.5,8,1770,2510,98052,52,64,2704
350000.0,3.0,8,1550,1700,98178,13,64,169
320000.0,1.5,7,1130,1720,98058,18,49,324
210000.0,1.75,8,1440,1320,98198,11,64,121
245000.0,1.0,7,1050,1280,98126,27,49,729
328000.0,1.75,7,1130,1590,98059,36,49,1296
985000.0,2.25,11,4230,3890,98077,56,121,3136
501000.0,1.75,8,1370,2460,98055,12,64,144
315000.0,2.25,7,1540,1560,98045,29,49,841
403000.0,2.75,8,2090,2280,98019,28,64,784
550000.0,2.0,8,2110,2030,98155,26,64,676
347500.0,2.5,9,2156,1708,98030,9,81,81
365000.0,2.25,8,2070,2390,98058,18,64,324
588000.0,1.0,8,1270,1500,98117,41,64,1681
605000.0,1.75,8,1260,2360,98006,63,64,3969
1300000.0,3.25,9,2290,3090,98105,64,81,4096
233000.0,2.0,7,1400,2020,98001,4,49,16
360000.0,2.5,8,2210,2210,98030,9,64,81
459000.0,1.75,6,1020,1170,98117,41,36,1681
740000.0,2.0,9,2100,2290,98077,56,81,3136
305000.0,1.0,7,1160,1160,98077,56,49,3136
395000.0,1.0,6,900,950,98117,41,36,1681
560000.0,2.5,8,2940,2510,98011,35,64,1225
650000.0,1.75,7,1300,2180,98116,49,49,2401
449950.0,2.5,7,2170,2010,98028,31,49,961
517500.0,1.5,7,1250,2210,98117,41,49,1681
435000.0,1.5,7,1070,1450,98034,37,49,1369
329999.0,1.0,6,800,1150,98155,26,36,676
950000.0,1.75,8,1140,2510,98116,49,64,2401
447000.0,1.0,7,1230,1370,98108,19,49,361
699800.0,2.5,8,2380,1870,98053,55,64,3025
850000.0,1.75,7,770,1390,98112,67,49,4489
316500.0,1.75,7,1070,2140,98023,6,49,36
942500.0,3.5,9,2030,3270,98006,63,81,3969
1310000.0,2.25,10,2910,3220,98116,49,100,2401
856600.0,2.25,9,2400,2580,98005,61,81,3721
405600.0,1.5,8,2830,1480,98118,23,64,529
565000.0,2.5,8,2440,2560,98053,55,64,3025
400000.0,2.25,8,1050,1210,98116,49,64,2401
330000.0,2.0,7,1400,2230,98019,28,49,784
374950.0,2.75,7,2730,2230,98038,21,49,441
405300.0,2.75,7,1610,1920,98056,24,49,576
560000.0,2.25,8,2060,2160,98074,57,64,3249
824000.0,2.25,8,1290,2360,98004,69,64,4761
260000.0,1.75,7,1100,1400,98042,14,49,196
760000.0,2.5,8,1470,2180,98115,50,64,2500
405000.0,2.5,10,2360,2970,98023,6,100,36
429900.0,2.5,8,2640,2240,98058,18,64,324
341500.0,1.5,7,1130,1320,98056,24,49,576
465250.0,2.0,7,1940,1940,98177,54,49,2916
450000.0,2.0,7,1100,1390,98117,41,49,1681
390000.0,1.0,7,1200,1370,98006,63,49,3969
420000.0,2.25,8,1000,2070,98008,53,64,2809
269950.0,2.5,8,1730,1910,98168,2,64,4
493000.0,2.0,7,1060,1520,98122,51,49,2601
370000.0,2.5,9,2710,2520,98092,17,81,289
2250000.0,4.25,10,3100,3150,98112,67,100,4489
305000.0,1.0,7,1250,1450,98059,36,49,1296
400000.0,1.75,6,970,2030,98034,37,36,1369
320000.0,1.5,8,1050,1180,98133,22,64,484
715000.0,1.0,7,2000,1260,98103,44,49,1936
650000.0,2.75,8,3610,2560,98008,53,64,2809
218000.0,1.75,8,1930,2370,98023,6,64,36
500000.0,1.0,7,1280,1540,98117,41,49,1681
460000.0,2.0,7,2090,2380,98027,47,49,2209
232500.0,1.5,7,1140,1410,98003,8,49,64
408200.0,2.5,7,1800,1800,98106,16,49,256
522000.0,1.75,7,1400,1830,98052,52,49,2704
675000.0,2.5,9,2810,3100,98074,57,81,3249
1355000.0,3.5,11,2260,4100,98006,63,121,3969
249950.0,1.0,6,1330,1570,98168,2,36,4
210000.0,1.0,6,750,1460,98168,2,36,4
429950.0,1.0,7,1090,1180,98133,22,49,484
737500.0,2.5,9,3200,2930,98053,55,81,3025
710000.0,2.0,8,1740,1850,98033,60,64,3600
470000.0,2.5,8,2100,2100,98065,38,64,1444
1100000.0,3.5,12,4270,3510,98077,56,144,3136
650000.0,2.0,7,1340,2030,98103,44,49,1936
1216000.0,2.5,9,1680,3160,98006,63,81,3969
422120.0,2.5,8,1630,1380,98034,37,64,1369
625000.0,2.5,9,2990,3150,98011,35,81,1225
385200.0,1.0,6,1550,1220,98126,27,36,729
500000.0,2.25,8,1690,1800,98029,46,64,2116
308000.0,2.25,8,1960,1910,98042,14,64,196
565000.0,2.75,8,1360,2140,98006,63,64,3969
581000.0,2.5,7,2600,2600,98053,55,49,3025
361000.0,2.0,8,1950,2330,98042,14,64,196
345000.0,1.0,7,1250,1530,98008,53,49,2809
419000.0,2.25,8,840,1310,98122,51,64,2601
347000.0,2.5,7,1680,2160,98056,24,49,576
625000.0,2.25,9,2220,3000,98075,58,81,3364
2400000.0,4.25,11,3090,3470,98040,68,121,4624
379000.0,3.25,8,2660,1320,98010,25,64,625
310000.0,1.5,7,1150,1150,98029,46,49,2116
250000.0,2.0,6,1130,1320,98030,9,36,81
682000.0,2.75,9,2760,2870,98059,36,81,1296
246500.0,2.0,7,1430,1580,98022,15,49,225
325000.0,1.0,5,1490,1580,98092,17,25,289
310950.0,2.5,8,2030,2095,98031,10,64,100
1100000.0,2.0,9,1890,2688,98199,59,81,3481
287500.0,1.0,7,1130,1810,98133,22,49,484
431000.0,1.0,7,1130,1810,98133,22,49,484
226000.0,1.0,6,970,1290,98118,23,36,529
825000.0,1.75,7,1510,1600,98103,44,49,1936
175000.0,1.0,6,1300,1240,98168,2,36,4
465750.0,1.5,7,1260,1800,98008,53,49,2809
659000.0,2.25,8,2610,2550,98075,58,64,3364
595000.0,1.75,8,1110,1630,98115,50,64,2500
350000.0,2.25,8,1780,1780,98058,18,64,324
270000.0,2.25,8,1900,2120,98023,6,64,36
662500.0,2.25,7,1340,1850,98008,53,49,2809
249900.0,1.75,5,1380,1490,98001,4,25,16
324500.0,1.75,7,1230,1980,98023,6,49,36
430000.0,1.75,8,1350,1350,98053,55,64,3025
419950.0,1.75,8,1350,1350,98053,55,64,3025
285000.0,1.75,8,1290,1790,98032,3,64,9
332000.0,2.5,8,2470,2100,98092,17,64,289
282000.0,1.75,7,960,1340,98168,2,49,4
320000.0,1.0,7,940,1020,98133,22,49,484
428750.0,1.0,7,1620,2440,98006,63,49,3969
330000.0,2.25,8,2300,1760,98022,15,64,225
456500.0,3.5,8,2000,1440,98177,54,64,2916
352000.0,2.25,8,1640,1870,98059,36,64,1296
664000.0,2.0,7,1530,1860,98105,64,49,4096
628000.0,1.75,9,2190,2530,98011,35,81,1225
512000.0,1.75,7,1080,1780,98052,52,49,2704
254000.0,2.0,7,1450,1630,98023,6,49,36
535800.0,2.5,8,1900,2030,98029,46,64,2116
287653.0,1.0,7,1050,1610,98038,21,49,441
438000.0,2.5,8,1180,1270,98136,39,64,1521
450000.0,1.75,7,1750,1840,98028,31,49,961
327000.0,2.75,8,2400,2400,98092,17,64,289
370500.0,2.5,7,1790,1950,98059,36,49,1296
265000.0,2.5,7,1720,1570,98038,21,49,441
450000.0,2.75,8,1800,1920,98056,24,64,576
425000.0,1.0,8,1520,2640,98027,47,64,2209
166600.0,1.75,7,1150,1330,98042,14,49,196
245000.0,0.75,5,380,1170,98168,2,25,4
565000.0,1.0,7,910,1520,98115,50,49,2500
539900.0,1.75,8,1230,1930,98033,60,64,3600
910000.0,3.5,10,2480,1980,98144,45,100,2025
280000.0,2.5,8,2050,2050,98092,17,64,289
275000.0,2.25,7,1420,1560,98038,21,49,441
467000.0,2.5,7,3460,2490,98056,24,49,576
457500.0,2.5,8,1500,1730,98029,46,64,2116
381156.0,1.0,7,1320,1270,98118,23,49,529
289999.0,2.5,8,1220,2050,98092,17,64,289
642450.0,1.75,7,1230,1950,98144,45,49,2025
469950.0,2.25,7,1220,1600,98007,48,49,2304
795000.0,2.0,8,1460,2920,98033,60,64,3600
785000.0,2.5,10,3300,2820,98074,57,100,3249
860000.0,2.25,10,3060,3060,98006,63,100,3969
1095000.0,0.0,7,3064,2360,98102,66,49,4356
147500.0,1.0,7,1530,1380,98031,10,49,100
390000.0,2.0,7,1410,2040,98011,35,49,1225
229000.0,1.0,7,1020,1020,98198,11,49,121
185000.0,1.0,6,1150,1120,98168,2,36,4
414900.0,1.5,7,870,1620,98115,50,49,2500
200000.0,2.0,6,920,1120,98136,39,36,1521
225000.0,2.25,8,1800,2060,98092,17,64,289
720000.0,1.75,7,1360,1610,98105,64,49,4096
930000.0,2.5,8,1430,2100,98119,62,64,3844
1270000.0,2.5,7,2160,4090,98004,69,49,4761
700000.0,3.25,7,1780,2100,98122,51,49,2601
466000.0,1.5,7,1140,1170,98103,44,49,1936
374000.0,1.5,7,1330,1460,98011,35,49,1225
480000.0,2.5,8,1940,2810,98072,40,64,1600
740000.0,2.5,9,3000,3000,98053,55,81,3025
1010000.0,1.0,8,1820,1820,98102,66,64,4356
395000.0,2.5,8,2910,2740,98042,14,64,196
340000.0,1.0,6,1090,1200,98106,16,36,256
209000.0,2.0,7,1020,1260,98106,16,49,256
431650.0,2.5,7,1710,1530,98007,48,49,2304
980000.0,2.5,9,1780,3260,98040,68,81,4624
660000.0,2.5,9,2680,2670,98077,56,81,3136
730000.0,2.25,8,1840,2190,98033,60,64,3600
291500.0,1.75,7,1260,1640,98042,14,49,196
905000.0,3.5,9,2340,3680,98040,68,81,4624
800000.0,2.5,10,2570,3420,98077,56,100,3136
839900.0,3.5,9,2560,3230,98056,24,81,576
200000.0,1.5,8,950,1360,98126,27,64,729
300000.0,2.0,7,1080,1850,98058,18,49,324
530000.0,1.75,7,1250,1180,98115,50,49,2500
314950.0,2.25,7,1654,1654,98038,21,49,441
255000.0,1.75,7,1410,1630,98031,10,49,100
550000.0,2.75,7,1500,2160,98144,45,49,2025
435000.0,1.0,6,700,1470,98136,39,36,1521
234000.0,1.75,7,1420,1660,98002,1,49,1
615000.0,2.25,8,1600,2500,98052,52,64,2704
205000.0,2.0,7,1410,1410,98001,4,49,16
384000.0,1.75,7,1050,1730,98106,16,49,256
324000.0,2.5,8,1750,2050,98055,12,64,144
645000.0,1.75,7,1130,1800,98115,50,49,2500
570000.0,3.25,8,1260,1000,98107,42,64,1764
324000.0,2.5,8,1920,1920,98031,10,64,100
270000.0,1.0,6,1000,1100,98106,16,36,256
290000.0,1.5,7,2120,1730,98058,18,49,324
250000.0,2.0,7,1440,1390,98198,11,49,121
342000.0,1.75,7,1660,1520,98014,30,49,900
255000.0,1.5,7,1340,1340,98188,7,49,49
800000.0,2.25,9,1450,2750,98040,68,81,4624
451000.0,1.75,7,1000,1430,98126,27,49,729
990000.0,2.5,7,1390,2860,98033,60,49,3600
288400.0,2.5,7,1220,1860,98031,10,49,100
420000.0,1.5,8,1750,1690,98118,23,64,529
359000.0,2.75,8,1080,1370,98133,22,64,484
390000.0,3.0,7,1420,2260,98058,18,49,324
300000.0,2.5,7,1320,1320,98118,23,49,529
545000.0,2.5,7,1500,2030,98034,37,49,1369
288349.0,1.0,6,1250,1920,98010,25,36,625
299900.0,2.25,7,1290,1660,98092,17,49,289
891000.0,2.0,7,1720,2090,98117,41,49,1681
1200000.0,2.0,9,1830,2680,98117,41,81,1681
378000.0,2.5,8,2790,2820,98038,21,64,441
299995.0,1.0,6,1060,1850,98155,26,36,676
253000.0,2.5,7,1310,1710,98042,14,49,196
350000.0,2.25,7,1580,1980,98024,43,49,1849
565000.0,3.0,6,2020,1290,98107,42,36,1764
315000.0,1.0,6,970,1490,98118,23,36,529
570000.0,3.0,7,1490,1990,98136,39,49,1521
971000.0,3.5,9,3350,2010,98125,33,81,1089
915000.0,2.5,9,1840,1460,98112,67,81,4489
419000.0,1.5,7,2150,2150,98166,32,49,1024
260000.0,1.75,7,1230,1870,98023,6,49,36
1321500.0,3.0,9,2230,2260,98004,69,81,4761
369950.0,1.0,7,2430,1660,98045,29,49,841
1029900.0,2.5,10,3680,3600,98006,63,100,3969
435000.0,1.0,6,1410,1360,98118,23,36,529
601000.0,1.75,8,1330,2600,98125,33,64,1089
460500.0,1.0,7,1150,1730,98033,60,49,3600
720000.0,2.5,8,2020,1920,98103,44,64,1936
851000.0,2.5,10,3130,2840,98075,58,100,3364
550000.0,3.0,7,2670,2300,98126,27,49,729
700000.0,1.0,7,1980,1810,98103,44,49,1936
323000.0,1.75,7,2100,1930,98042,14,49,196
345500.0,1.0,6,1350,2080,98177,54,36,2916
378000.0,1.5,7,1190,2140,98118,23,49,529
650000.0,2.0,8,2208,1760,98116,49,64,2401
385000.0,2.0,7,1010,1650,98074,57,49,3249
425000.0,1.0,7,970,1670,98102,66,49,4356
210000.0,2.0,6,1520,1390,98022,15,36,225
630000.0,2.5,9,2740,2740,98077,56,81,3136
335000.0,1.75,7,1300,1590,98146,20,49,400
196500.0,1.0,7,1320,1320,98001,4,49,16
582800.0,2.75,8,1440,2290,98074,57,64,3249
440000.0,1.75,7,1250,1540,98034,37,49,1369
752500.0,2.25,8,2360,2360,98033,60,64,3600
532500.0,1.75,7,1210,1500,98116,49,49,2401
265000.0,1.0,7,1070,1840,98198,11,49,121
397500.0,1.25,6,810,2560,98125,33,36,1089
524250.0,2.5,8,1710,2120,98029,46,64,2116
765000.0,2.75,10,2790,3080,98027,47,100,2209
648000.0,2.5,9,2620,2590,98074,57,81,3249
469500.0,2.5,8,1670,2100,98031,10,64,100
237500.0,1.75,7,1050,1360,98023,6,49,36
216000.0,1.0,7,1280,1420,98003,8,49,64
427200.0,1.0,7,1030,1270,98056,24,49,576
280000.0,2.25,8,1390,1730,98055,12,64,144
718000.0,3.0,9,1740,2550,98006,63,81,3969
420000.0,2.75,8,1760,1870,98065,38,64,1444
379000.0,1.0,7,930,1050,98117,41,49,1681
326100.0,1.0,6,880,1370,98177,54,36,2916
535000.0,2.5,7,1310,1365,98115,50,49,2500
283000.0,2.75,7,1560,2130,98022,15,49,225
260000.0,1.0,6,1120,1460,98168,2,36,4
399000.0,1.0,7,1500,980,98126,27,49,729
484950.0,2.25,8,1670,1850,98029,46,64,2116
640000.0,1.75,8,2060,2260,98005,61,64,3721
585000.0,2.5,8,1660,1520,98115,50,64,2500
645000.0,2.0,8,1190,2580,98125,33,64,1089
253000.0,2.0,7,1490,1590,98003,8,49,64
178500.0,1.0,6,740,1170,98146,20,36,400
291000.0,2.5,7,1860,1860,98038,21,49,441
199950.0,2.75,5,1590,1310,98001,4,25,16
553500.0,1.0,7,850,1300,98105,64,49,4096
189950.0,1.0,8,1030,1450,98038,21,64,441
289000.0,2.0,8,1850,2250,98001,4,64,16
700000.0,2.0,8,1830,1650,98105,64,64,4096
270000.0,2.0,7,1560,1610,98058,18,49,324
258000.0,1.75,7,1230,1840,98023,6,49,36
530000.0,2.5,8,1930,1930,98125,33,64,1089
245000.0,2.25,7,1422,1677,98092,17,49,289
563000.0,2.0,7,1380,1350,98117,41,49,1681
515000.0,2.5,8,2430,2500,98065,38,64,1444
325000.0,2.5,9,2610,2610,98023,6,81,36
540000.0,2.25,8,2000,2220,98024,43,64,1849
280300.0,1.0,6,490,1500,98103,44,36,1936
460000.0,1.75,7,1050,1640,98117,41,49,1681
475000.0,1.75,7,1180,2140,98072,40,49,1600
900000.0,2.25,9,2460,2830,98007,48,81,2304
538200.0,3.0,8,1780,1810,98008,53,64,2809
429000.0,1.0,7,1080,2230,98122,51,49,2601
164808.0,1.0,7,1250,1490,98178,13,49,169
520000.0,2.25,7,1870,1970,98052,52,49,2704
475000.0,1.75,8,1230,1800,98125,33,64,1089
283000.0,1.5,6,1480,1530,98168,2,36,4
321500.0,2.5,8,1930,1930,98030,9,64,81
840000.0,2.75,10,3130,3330,98077,56,100,3136
287000.0,2.25,7,1370,1370,98038,21,49,441
375000.0,1.75,7,960,1650,98052,52,49,2704
349500.0,1.75,7,1260,1330,98034,37,49,1369
446450.0,1.5,7,1480,1140,98126,27,49,729
315000.0,2.5,7,1930,1930,98031,10,49,100
271310.0,1.0,6,870,1190,98144,45,36,2025
315000.0,1.0,7,1300,1330,98133,22,49,484
245000.0,1.75,7,1490,1880,98030,9,49,81
543115.0,1.0,8,1030,1380,98199,59,64,3481
900000.0,2.0,7,1190,1190,98117,41,49,1681
2450000.0,4.25,10,2870,3640,98144,45,100,2025
554000.0,2.0,8,1920,1670,98053,55,64,3025
249900.0,1.75,6,2080,1690,98001,4,36,16
768000.0,2.5,9,2690,3460,98006,63,81,3969
980000.0,3.0,10,2060,3140,98199,59,100,3481
395000.0,2.5,7,1270,1950,98146,20,49,400
415000.0,1.75,7,1480,1360,98103,44,49,1936
380000.0,2.5,8,2000,2430,98038,21,64,441
566000.0,2.5,8,1560,2170,98075,58,64,3364
218500.0,1.0,7,1390,1502,98002,1,49,1
550000.0,2.5,7,1140,2200,98052,52,49,2704
512031.0,1.75,7,770,1420,98117,41,49,1681
197500.0,1.0,6,820,1660,98055,12,36,144
470000.0,2.25,7,1230,1780,98033,60,49,3600
590000.0,1.75,7,1560,2320,98053,55,49,3025
465000.0,2.25,8,1270,2030,98011,35,64,1225
499000.0,1.75,7,2040,1850,98027,47,49,2209
515000.0,2.25,8,1920,2260,98006,63,64,3969
716500.0,1.75,9,1230,2300,98105,64,81,4096
