price,bathrooms,grade,sqft_above,sqft_living15,zipcode
980000.0,2.25,8,2240,2300,98004
795000.0,1.0,5,1380,1500,98106
195000.0,1.0,6,820,1170,98118
480000.0,2.0,6,1730,2180,98005
485000.0,2.0,7,1100,1630,98119
130000.0,1.0,5,880,1410,98188
325000.0,1.0,6,1060,2240,98198
440000.0,1.75,7,1530,1530,98034
550000.0,1.75,8,1460,2910,98155
310000.0,1.75,6,1490,1350,98059
530000.0,2.5,9,3260,2700,98022
390000.0,2.5,8,2340,1970,98031
243000.0,1.75,7,1450,1210,98001
639000.0,2.5,9,2210,2440,98074
215000.0,1.0,7,1130,1540,98003
405000.0,1.75,7,1100,1420,98011
250000.0,1.75,7,1010,1770,98032
405500.0,1.5,7,1010,1300,98155
452000.0,2.25,7,2660,1120,98125
730000.0,2.25,7,2660,1120,98125
267000.0,2.0,7,1300,1430,98010
289950.0,2.5,7,1670,2390,98038
565000.0,1.0,7,960,1300,98103
1578000.0,3.25,12,4670,4230,98005
636000.0,2.5,8,1770,2510,98052
350000.0,3.0,8,1550,1700,98178
320000.0,1.5,7,1130,1720,98058
210000.0,1.75,8,1440,1320,98198
245000.0,1.0,7,1050,1280,98126
328000.0,1.75,7,1130,1590,98059
985000.0,2.25,11,4230,3890,98077
501000.0,1.75,8,1370,2460,98055
315000.0,2.25,7,1540,1560,98045
403000.0,2.75,8,2090,2280,98019
550000.0,2.0,8,2110,2030,98155
347500.0,2.5,9,2156,1708,98030
365000.0,2.25,8,2070,2390,98058
588000.0,1.0,8,1270,1500,98117
605000.0,1.75,8,1260,2360,98006
1300000.0,3.25,9,2290,3090,98105
233000.0,2.0,7,1400,2020,98001
360000.0,2.5,8,2210,2210,98030
459000.0,1.75,6,1020,1170,98117
740000.0,2.0,9,2100,2290,98077
305000.0,1.0,7,1160,1160,98077
395000.0,1.0,6,900,950,98117
560000.0,2.5,8,2940,2510,98011
650000.0,1.75,7,1300,2180,98116
449950.0,2.5,7,2170,2010,98028
517500.0,1.5,7,1250,2210,98117
435000.0,1.5,7,1070,1450,98034
329999.0,1.0,6,800,1150,98155
950000.0,1.75,8,1140,2510,98116
447000.0,1.0,7,1230,1370,98108
699800.0,2.5,8,2380,1870,98053
850000.0,1.75,7,770,1390,98112
316500.0,1.75,7,1070,2140,98023
942500.0,3.5,9,2030,3270,98006
1310000.0,2.25,10,2910,3220,98116
856600.0,2.25,9,2400,2580,98005
405600.0,1.5,8,2830,1480,98118
565000.0,2.5,8,2440,2560,98053
400000.0,2.25,8,1050,1210,98116
330000.0,2.0,7,1400,2230,98019
374950.0,2.75,7,2730,2230,98038
405300.0,2.75,7,1610,1920,98056
560000.0,2.25,8,2060,2160,98074
824000.0,2.25,8,1290,2360,98004
260000.0,1.75,7,1100,1400,98042
760000.0,2.5,8,1470,2180,98115
405000.0,2.5,10,2360,2970,98023
429900.0,2.5,8,2640,2240,98058
341500.0,1.5,7,1130,1320,98056
465250.0,2.0,7,1940,1940,98177
450000.0,2.0,7,1100,1390,98117
390000.0,1.0,7,1200,1370,98006
420000.0,2.25,8,1000,2070,98008
269950.0,2.5,8,1730,1910,98168
493000.0,2.0,7,1060,1520,98122
370000.0,2.5,9,2710,2520,98092
2250000.0,4.25,10,3100,3150,98112
305000.0,1.0,7,1250,1450,98059
400000.0,1.75,6,970,2030,98034
320000.0,1.5,8,1050,1180,98133
715000.0,1.0,7,2000,1260,98103
650000.0,2.75,8,3610,2560,98008
218000.0,1.75,8,1930,2370,98023
500000.0,1.0,7,1280,1540,98117
460000.0,2.0,7,2090,2380,98027
232500.0,1.5,7,1140,1410,98003
408200.0,2.5,7,1800,1800,98106
522000.0,1.75,7,1400,1830,98052
675000.0,2.5,9,2810,3100,98074
1355000.0,3.5,11,2260,4100,98006
249950.0,1.0,6,1330,1570,98168
210000.0,1.0,6,750,1460,98168
429950.0,1.0,7,1090,1180,98133
737500.0,2.5,9,3200,2930,98053
710000.0,2.0,8,1740,1850,98033
470000.0,2.5,8,2100,2100,98065
1100000.0,3.5,12,4270,3510,98077
650000.0,2.0,7,1340,2030,98103
1216000.0,2.5,9,1680,3160,98006
422120.0,2.5,8,1630,1380,98034
625000.0,2.5,9,2990,3150,98011
385200.0,1.0,6,1550,1220,98126
500000.0,2.25,8,1690,1800,98029
308000.0,2.25,8,1960,1910,98042
565000.0,2.75,8,1360,2140,98006
581000.0,2.5,7,2600,2600,98053
361000.0,2.0,8,1950,2330,98042
345000.0,1.0,7,1250,1530,98008
419000.0,2.25,8,840,1310,98122
347000.0,2.5,7,1680,2160,98056
625000.0,2.25,9,2220,3000,98075
2400000.0,4.25,11,3090,3470,98040
379000.0,3.25,8,2660,1320,98010
310000.0,1.5,7,1150,1150,98029
250000.0,2.0,6,1130,1320,98030
682000.0,2.75,9,2760,2870,98059
246500.0,2.0,7,1430,1580,98022
325000.0,1.0,5,1490,1580,98092
310950.0,2.5,8,2030,2095,98031
1100000.0,2.0,9,1890,2688,98199
287500.0,1.0,7,1130,1810,98133
431000.0,1.0,7,1130,1810,98133
226000.0,1.0,6,970,1290,98118
825000.0,1.75,7,1510,1600,98103
175000.0,1.0,6,1300,1240,98168
465750.0,1.5,7,1260,1800,98008
659000.0,2.25,8,2610,2550,98075
595000.0,1.75,8,1110,1630,98115
350000.0,2.25,8,1780,1780,98058
270000.0,2.25,8,1900,2120,98023
662500.0,2.25,7,1340,1850,98008
249900.0,1.75,5,1380,1490,98001
324500.0,1.75,7,1230,1980,98023
430000.0,1.75,8,1350,1350,98053
419950.0,1.75,8,1350,1350,98053
285000.0,1.75,8,1290,1790,98032
332000.0,2.5,8,2470,2100,98092
282000.0,1.75,7,960,1340,98168
320000.0,1.0,7,940,1020,98133
428750.0,1.0,7,1620,2440,98006
330000.0,2.25,8,2300,1760,98022
456500.0,3.5,8,2000,1440,98177
352000.0,2.25,8,1640,1870,98059
664000.0,2.0,7,1530,1860,98105
628000.0,1.75,9,2190,2530,98011
512000.0,1.75,7,1080,1780,98052
254000.0,2.0,7,1450,1630,98023
535800.0,2.5,8,1900,2030,98029
287653.0,1.0,7,1050,1610,98038
438000.0,2.5,8,1180,1270,98136
450000.0,1.75,7,1750,1840,98028
327000.0,2.75,8,2400,2400,98092
370500.0,2.5,7,1790,1950,98059
265000.0,2.5,7,1720,1570,98038
450000.0,2.75,8,1800,1920,98056
425000.0,1.0,8,1520,2640,98027
166600.0,1.75,7,1150,1330,98042
245000.0,0.75,5,380,1170,98168
565000.0,1.0,7,910,1520,98115
539900.0,1.75,8,1230,1930,98033
910000.0,3.5,10,2480,1980,98144
280000.0,2.5,8,2050,2050,98092
275000.0,2.25,7,1420,1560,98038
467000.0,2.5,7,3460,2490,98056
457500.0,2.5,8,1500,1730,98029
381156.0,1.0,7,1320,1270,98118
289999.0,2.5,8,1220,2050,98092
642450.0,1.75,7,1230,1950,98144
469950.0,2.25,7,1220,1600,98007
795000.0,2.0,8,1460,2920,98033
785000.0,2.5,10,3300,2820,98074
860000.0,2.25,10,3060,3060,98006
1095000.0,0.0,7,3064,2360,98102
147500.0,1.0,7,1530,1380,98031
390000.0,2.0,7,1410,2040,98011
229000.0,1.0,7,1020,1020,98198
185000.0,1.0,6,1150,1120,98168
414900.0,1.5,7,870,1620,98115
200000.0,2.0,6,920,1120,98136
225000.0,2.25,8,1800,2060,98092
720000.0,1.75,7,1360,1610,98105
930000.0,2.5,8,1430,2100,98119
1270000.0,2.5,7,2160,4090,98004
700000.0,3.25,7,1780,2100,98122
466000.0,1.5,7,1140,1170,98103
374000.0,1.5,7,1330,1460,98011
480000.0,2.5,8,1940,2810,98072
740000.0,2.5,9,3000,3000,98053
1010000.0,1.0,8,1820,1820,98102
395000.0,2.5,8,2910,2740,98042
340000.0,1.0,6,1090,1200,98106
209000.0,2.0,7,1020,1260,98106
431650.0,2.5,7,1710,1530,98007
980000.0,2.5,9,1780,3260,98040
660000.0,2.5,9,2680,2670,98077
730000.0,2.25,8,1840,2190,98033
291500.0,1.75,7,1260,1640,98042
905000.0,3.5,9,2340,3680,98040
800000.0,2.5,10,2570,3420,98077
839900.0,3.5,9,2560,3230,98056
200000.0,1.5,8,950,1360,98126
300000.0,2.0,7,1080,1850,98058
530000.0,1.75,7,1250,1180,98115
314950.0,2.25,7,1654,1654,98038
255000.0,1.75,7,1410,1630,98031
550000.0,2.75,7,1500,2160,98144
435000.0,1.0,6,700,1470,98136
234000.0,1.75,7,1420,1660,98002
615000.0,2.25,8,1600,2500,98052
205000.0,2.0,7,1410,1410,98001
384000.0,1.75,7,1050,1730,98106
324000.0,2.5,8,1750,2050,98055
645000.0,1.75,7,1130,1800,98115
570000.0,3.25,8,1260,1000,98107
324000.0,2.5,8,1920,1920,98031
270000.0,1.0,6,1000,1100,98106
290000.0,1.5,7,2120,1730,98058
250000.0,2.0,7,1440,1390,98198
342000.0,1.75,7,1660,1520,98014
255000.0,1.5,7,1340,1340,98188
800000.0,2.25,9,1450,2750,98040
451000.0,1.75,7,1000,1430,98126
990000.0,2.5,7,1390,2860,98033
288400.0,2.5,7,1220,1860,98031
420000.0,1.5,8,1750,1690,98118
359000.0,2.75,8,1080,1370,98133
390000.0,3.0,7,1420,2260,98058
300000.0,2.5,7,1320,1320,98118
545000.0,2.5,7,1500,2030,98034
288349.0,1.0,6,1250,1920,98010
299900.0,2.25,7,1290,1660,98092
891000.0,2.0,7,1720,2090,98117
1200000.0,2.0,9,1830,2680,98117
378000.0,2.5,8,2790,2820,98038
299995.0,1.0,6,1060,1850,98155
253000.0,2.5,7,1310,1710,98042
350000.0,2.25,7,1580,1980,98024
565000.0,3.0,6,2020,1290,98107
315000.0,1.0,6,970,1490,98118
570000.0,3.0,7,1490,1990,98136
971000.0,3.5,9,3350,2010,98125
915000.0,2.5,9,1840,1460,98112
419000.0,1.5,7,2150,2150,98166
260000.0,1.75,7,1230,1870,98023
1321500.0,3.0,9,2230,2260,98004
369950.0,1.0,7,2430,1660,98045
1029900.0,2.5,10,3680,3600,98006
435000.0,1.0,6,1410,1360,98118
601000.0,1.75,8,1330,2600,98125
460500.0,1.0,7,1150,1730,98033
720000.0,2.5,8,2020,1920,98103
851000.0,2.5,10,3130,2840,98075
550000.0,3.0,7,2670,2300,98126
700000.0,1.0,7,1980,1810,98103
323000.0,1.75,7,2100,1930,98042
345500.0,1.0,6,1350,2080,98177
378000.0,1.5,7,1190,2140,98118
650000.0,2.0,8,2208,1760,98116
385000.0,2.0,7,1010,1650,98074
425000.0,1.0,7,970,1670,98102
210000.0,2.0,6,1520,1390,98022
630000.0,2.5,9,2740,2740,98077
335000.0,1.75,7,1300,1590,98146
196500.0,1.0,7,1320,1320,98001
582800.0,2.75,8,1440,2290,98074
440000.0,1.75,7,1250,1540,98034
752500.0,2.25,8,2360,2360,98033
532500.0,1.75,7,1210,1500,98116
265000.0,1.0,7,1070,1840,98198
397500.0,1.25,6,810,2560,98125
524250.0,2.5,8,1710,2120,98029
765000.0,2.75,10,2790,3080,98027
648000.0,2.5,9,2620,2590,98074
469500.0,2.5,8,1670,2100,98031
237500.0,1.75,7,1050,1360,98023
216000.0,1.0,7,1280,1420,98003
427200.0,1.0,7,1030,1270,98056
280000.0,2.25,8,1390,1730,98055
718000.0,3.0,9,1740,2550,98006
420000.0,2.75,8,1760,1870,98065
379000.0,1.0,7,930,1050,98117
326100.0,1.0,6,880,1370,98177
535000.0,2.5,7,1310,1365,98115
283000.0,2.75,7,1560,2130,98022
260000.0,1.0,6,1120,1460,98168
399000.0,1.0,7,1500,980,98126
484950.0,2.25,8,1670,1850,98029
640000.0,1.75,8,2060,2260,98005
585000.0,2.5,8,1660,1520,98115
645000.0,2.0,8,1190,2580,98125
253000.0,2.0,7,1490,1590,98003
178500.0,1.0,6,740,1170,98146
291000.0,2.5,7,1860,1860,98038
199950.0,2.75,5,1590,1310,98001
553500.0,1.0,7,850,1300,98105
189950.0,1.0,8,1030,1450,98038
289000.0,2.0,8,1850,2250,98001
700000.0,2.0,8,1830,1650,98105
270000.0,2.0,7,1560,1610,98058
258000.0,1.75,7,1230,1840,98023
530000.0,2.5,8,1930,1930,98125
245000.0,2.25,7,1422,1677,98092
563000.0,2.0,7,1380,1350,98117
515000.0,2.5,8,2430,2500,98065
325000.0,2.5,9,2610,2610,98023
540000.0,2.25,8,2000,2220,98024
280300.0,1.0,6,490,1500,98103
460000.0,1.75,7,1050,1640,98117
475000.0,1.75,7,1180,2140,98072
900000.0,2.25,9,2460,2830,98007
538200.0,3.0,8,1780,1810,98008
429000.0,1.0,7,1080,2230,98122
164808.0,1.0,7,1250,1490,98178
520000.0,2.25,7,1870,1970,98052
475000.0,1.75,8,1230,1800,98125
283000.0,1.5,6,1480,1530,98168
321500.0,2.5,8,1930,1930,98030
840000.0,2.75,10,3130,3330,98077
287000.0,2.25,7,1370,1370,98038
375000.0,1.75,7,960,1650,98052
349500.0,1.75,7,1260,1330,98034
446450.0,1.5,7,1480,1140,98126
315000.0,2.5,7,1930,1930,98031
271310.0,1.0,6,870,1190,98144
315000.0,1.0,7,1300,1330,98133
245000.0,1.75,7,1490,1880,98030
543115.0,1.0,8,1030,1380,98199
900000.0,2.0,7,1190,1190,98117
2450000.0,4.25,10,2870,3640,98144
554000.0,2.0,8,1920,1670,98053
249900.0,1.75,6,2080,1690,98001
768000.0,2.5,9,2690,3460,98006
980000.0,3.0,10,2060,3140,98199
395000.0,2.5,7,1270,1950,98146
415000.0,1.75,7,1480,1360,98103
380000.0,2.5,8,2000,2430,98038
566000.0,2.5,8,1560,2170,98075
218500.0,1.0,7,1390,1502,98002
550000.0,2.5,7,1140,2200,98052
512031.0,1.75,7,770,1420,98117
197500.0,1.0,6,820,1660,98055
470000.0,2.25,7,1230,1780,98033
590000.0,1.75,7,1560,2320,98053
465000.0,2.25,8,1270,2030,98011
499000.0,1.75,7,2040,1850,98027
515000.0,2.25,8,1920,2260,98006
716500.0,1.75,9,1230,2300,98105
410000.0,2.0,6,890,1440,98199
850000.0,3.25,8,2450,1750,98136
1050000.0,3.25,10,3440,3440,98033
648000.0,2.5,10,2380,2730,98075
620000.0,2.25,7,1460,1250,98117
935000.0,4.5,11,5670,4100,98010
379000.0,1.0,7,1140,1140,98034
699000.0,1.75,7,1270,1460,98199
528000.0,2.25,8,1280,1860,98125
425000.0,1.75,8,1560,2200,98056
249500.0,1.75,7,1500,1220,98042
1035480.0,3.25,9,4475,3720,98053
790000.0,2.75,9,1640,2790,98136
399950.0,1.0,7,1020,1750,98027
275000.0,1.5,7,1410,1910,98133
550000.0,1.0,8,1520,1880,98109
140000.0,1.0,4,730,1790,98055
250000.0,1.0,7,990,1760,98108
318000.0,2.25,7,1410,2050,98198
505000.0,1.0,7,1240,3050,98075
470500.0,2.5,8,1300,2090,98006
360000.0,1.0,7,1050,1380,98125
1242500.0,2.75,9,1480,2940,98006
986000.0,2.5,9,1340,2560,98136
515000.0,1.0,7,860,1060,98112
320000.0,1.75,8,1310,1160,98168
310000.0,3.0,7,1090,1470,98178
356700.0,1.0,7,730,990,98126
775000.0,1.75,7,1510,1840,98199
325000.0,1.0,6,1040,1140,98133
208000.0,2.75,7,1810,1740,98198
825000.0,1.0,6,1150,2440,98178
515000.0,2.5,9,2360,2390,98003
490000.0,1.5,8,1420,1940,98122
675000.0,3.0,8,2690,2820,98166
360000.0,2.5,7,1040,1340,98144
550000.0,2.5,7,1040,1340,98144
225000.0,1.5,7,1370,1400,98168
500000.0,2.75,8,3410,2260,98058
385000.0,2.0,8,1850,2110,98059
837700.0,2.75,10,3010,2890,98052
448000.0,2.25,7,1530,1560,98053
730000.0,1.75,7,1420,2600,98004
575000.0,1.5,8,1490,2240,98136
430000.0,1.75,7,1240,1460,98034
435000.0,2.5,7,1560,1600,98053
241000.0,1.0,6,1010,1200,98092
453500.0,1.75,6,600,2120,98109
285000.0,1.5,7,990,1050,98133
151000.0,1.0,5,720,860,98056
1570000.0,4.5,11,6070,4750,98059
631000.0,2.0,7,2270,1320,98122
285000.0,2.5,7,1140,1580,98126
195000.0,1.0,6,840,1140,98023
817500.0,2.5,9,2910,2720,98075
550000.0,2.0,7,1810,1490,98007
1127000.0,2.5,9,3160,3000,98033
609850.0,2.75,9,1910,1910,98119
200000.0,1.0,6,1230,1525,98106
367000.0,2.5,9,2960,2960,98038
285167.0,2.25,8,2200,2200,98092
275000.0,1.5,7,1270,1270,98003
350900.0,2.5,9,2540,2410,98030
660000.0,3.25,8,3030,2360,98029
525000.0,1.75,7,1520,1760,98008
262000.0,2.5,7,1560,1160,98168
690000.0,1.0,7,970,1500,98103
624000.0,3.75,9,3570,3160,98019
353000.0,1.0,6,860,1130,98125
552500.0,3.5,8,2290,1720,98056
224500.0,1.0,7,1430,1550,98092
239000.0,1.0,6,940,1100,98146
975000.0,4.5,10,4300,3950,98029
1200000.0,1.75,11,3990,5790,98059
505000.0,1.0,7,1380,1690,98112
302000.0,1.75,7,1010,1650,98059
170000.0,1.0,6,780,760,98106
195000.0,1.0,5,1190,1730,98027
272000.0,1.5,7,1560,1380,98056
369000.0,1.5,7,1560,1380,98056
332500.0,1.5,7,1500,1500,98125
515000.0,2.5,8,1760,2040,98008
269000.0,1.0,7,1020,1820,98178
1278000.0,4.0,11,2430,3090,98059
303000.0,2.5,7,1560,1660,98055
420000.0,3.0,8,1690,1850,98155
400000.0,1.0,7,990,1800,98117
225000.0,1.0,6,1020,1420,98022
219000.0,2.0,6,1310,1310,98038
605000.0,2.5,9,2570,2490,98011
625000.0,2.0,8,1010,1250,98115
380000.0,2.0,5,840,1380,98144
620000.0,2.0,7,1770,1710,98007
687500.0,2.75,10,3190,2850,98075
225500.0,2.0,6,1440,1530,98058
252500.0,2.0,7,1150,1980,98178
510000.0,2.5,8,1860,1840,98029
510000.0,2.5,8,2430,2260,98155
725000.0,2.5,7,1940,1440,98109
75000.0,0.0,3,670,1160,98022
492000.0,1.0,7,880,1370,98103
425000.0,2.5,7,1330,1470,98072
1955000.0,2.75,8,1560,2630,98034
298900.0,2.5,8,1830,1860,98092
699000.0,2.5,10,3230,2990,98027
310000.0,1.0,6,700,1560,98103
350000.0,1.75,7,1010,1500,98033
790000.0,1.75,7,1410,2300,98178
305000.0,2.5,8,2230,2230,98031
315000.0,2.5,7,1570,1610,98118
267500.0,3.5,7,2390,1140,98042
1750000.0,3.25,10,3020,3030,98115
435000.0,3.5,8,1640,1940,98034
482500.0,4.5,8,2940,2010,98034
5110800.0,5.25,12,5990,3430,98033
439995.0,1.75,7,1570,1860,98133
460000.0,3.0,7,1180,2080,98034
194000.0,1.0,7,1070,1190,98023
290000.0,0.75,5,440,880,98070
274700.0,2.0,7,1220,1370,98031
900000.0,2.5,8,1800,1510,98105
1150000.0,4.0,11,4460,3470,98053
605000.0,2.5,9,2010,2350,98027
359000.0,2.5,7,1450,1970,98065
850000.0,1.75,7,1400,1810,98004
505000.0,2.0,8,1500,1550,98107
565000.0,2.5,9,2500,2790,98072
585000.0,1.75,7,1000,1550,98118
328000.0,3.25,7,2420,1920,98198
749950.0,2.75,9,2210,2420,98177
826000.0,2.5,9,3060,3240,98027
535000.0,1.0,7,1330,1710,98024
925000.0,2.5,10,3300,2880,98029
875000.0,3.5,10,2500,1650,98136
902000.0,2.25,9,1570,3030,98006
423000.0,1.0,7,1830,1840,98133
235000.0,1.0,6,1170,2080,98059
545000.0,2.0,8,1680,2234,98070
343000.0,1.0,7,1230,1270,98133
334950.0,2.5,8,1620,1900,98058
405000.0,1.75,7,1160,1790,98118
220000.0,1.0,7,1440,1440,98188
173000.0,1.0,6,1050,960,98168
655000.0,1.0,7,1270,1710,98119
406000.0,1.0,6,880,890,98115
632000.0,2.5,7,1370,2360,98125
357000.0,2.75,7,1140,1630,98106
361000.0,1.75,7,1150,1200,98014
277000.0,1.0,6,770,1160,98155
630000.0,3.75,10,2500,3050,98027
254000.0,2.5,8,1850,2210,98042
472800.0,2.25,8,1290,2110,98006
263000.0,1.75,6,700,2180,98118
510000.0,1.75,6,700,2180,98118
179950.0,1.0,7,960,1250,98003
525000.0,2.25,8,1160,2020,98027
479000.0,2.5,8,1260,1340,98109
651000.0,2.0,7,970,1730,98116
949000.0,1.75,8,1240,3210,98033
392400.0,2.5,7,1890,1830,98155
585000.0,1.75,7,920,1680,98115
460000.0,2.5,7,4190,2480,98058
470000.0,1.0,7,870,1240,98199
245000.0,2.5,7,1600,1520,98038
500000.0,2.0,8,1800,2490,98155
455000.0,2.5,8,2090,2090,98011
485500.0,2.5,7,2320,2620,98065
1875000.0,3.25,9,3150,3890,98122
100000.0,1.0,7,770,1480,98001
307000.0,1.75,7,1410,1550,98014
475000.0,3.5,10,2660,2780,98023
330000.0,2.5,7,1190,2070,98011
130000.0,1.0,7,1110,1440,98033
320000.0,2.5,8,2280,2370,98001
735000.0,2.5,9,2050,1390,98118
365000.0,2.5,7,800,1340,98155
234000.0,1.5,7,1200,1350,98042
211000.0,2.0,7,1710,1710,98031
680000.0,3.5,8,2400,1720,98118
457000.0,3.0,8,2800,2800,98038
349000.0,2.25,7,1640,1640,98034
360000.0,2.75,7,1210,1910,98108
350000.0,2.5,8,2530,2330,98042
208000.0,1.0,6,990,1010,98002
250275.0,1.0,6,790,1930,98166
435000.0,1.0,6,790,1930,98166
270000.0,1.75,6,1470,1440,98030
438000.0,1.75,7,1650,2830,98028
659000.0,2.0,8,1980,2300,98072
645000.0,2.75,7,1310,2020,98126
685100.0,2.5,9,2790,2450,98074
350000.0,3.0,7,1400,2150,98056
375000.0,1.0,6,1840,2550,98072
170000.0,1.5,7,1350,2220,98092
880000.0,2.5,9,3030,1080,98117
410500.0,2.5,8,1980,1400,98014
780000.0,2.5,10,3690,3600,98075
1225000.0,4.5,10,2932,2950,98112
449000.0,1.75,8,1510,1510,98053
546000.0,1.75,7,1110,1750,98117
317000.0,2.0,7,1060,1680,98058
276900.0,1.0,7,1270,1780,98056
399000.0,2.0,8,1420,1360,98133
495000.0,2.75,8,1690,2440,98027
258000.0,1.75,8,1330,2090,98023
600000.0,2.5,7,1940,2460,98024
265000.0,2.75,8,1120,1120,98103
321000.0,2.75,7,1540,1790,98032
682000.0,2.25,7,1720,1960,98109
295700.0,2.5,8,1720,2360,98092
609000.0,2.5,9,2150,2450,98052
995000.0,4.5,9,3720,2460,98166
530000.0,2.25,8,2010,2190,98029
614000.0,2.5,8,1870,1550,98118
390000.0,2.5,8,1770,2670,98092
467000.0,2.5,7,1690,2120,98053
484000.0,2.5,8,2060,2060,98059
340000.0,2.5,8,1240,1410,98103
302495.0,2.5,8,2200,2250,98030
532500.0,1.75,7,980,1400,98117
441500.0,2.5,8,1780,2420,98059
470000.0,2.5,7,1530,1920,98198
2300000.0,3.25,9,4250,2830,98004
590000.0,2.5,9,2400,2800,98058
320000.0,1.75,8,1770,2030,98133
363000.0,2.0,8,800,1150,98144
747500.0,2.25,9,2350,2880,98028
750000.0,2.5,8,2630,2305,98053
831000.0,3.0,9,1610,1670,98112
403000.0,2.5,7,1700,1970,98065
445000.0,2.5,7,2470,2470,98056
345000.0,1.0,7,1250,1410,98072
2260000.0,3.5,10,3110,3110,98004
371025.0,2.0,7,1530,2040,98011
355000.0,1.0,6,960,1350,98136
270000.0,1.0,7,1240,2060,98058
425000.0,2.75,7,2440,2280,98198
364808.0,1.75,8,1620,1990,98058
320000.0,2.25,8,1200,1710,98058
325000.0,2.5,9,2963,2665,98030
350000.0,2.25,8,2230,1970,98058
170000.0,1.5,6,1370,1650,98168
255000.0,1.0,6,960,1860,98070
550000.0,1.0,7,880,2190,98117
835000.0,4.25,12,4930,3620,98092
420000.0,1.0,6,800,1220,98116
925000.0,2.5,8,2190,1880,98040
389250.0,1.5,7,930,1320,98126
748000.0,2.5,8,1300,1860,98033
284000.0,1.75,7,1200,1680,98042
588000.0,2.0,7,980,1680,98115
372500.0,1.75,7,1680,1290,98133
285000.0,3.0,7,1900,1690,98042
360000.0,1.0,7,1570,1570,98177
275000.0,1.0,7,1150,1460,98024
428000.0,2.0,8,1350,1660,98053
847000.0,2.5,8,3010,2560,98177
316000.0,1.0,6,1010,1380,98019
375000.0,2.5,8,2050,2050,98003
533000.0,1.0,7,1170,1560,98115
556000.0,2.5,11,3840,3270,98023
225000.0,2.0,7,1200,1300,98042
537250.0,2.5,8,1640,2710,98155
255000.0,1.0,7,1180,1460,98058
530000.0,2.5,7,2950,2120,98059
5300000.0,6.0,12,5000,4320,98040
595000.0,2.75,9,2150,2650,98014
548000.0,2.0,7,2100,1280,98008
234975.0,1.75,7,1100,1280,98092
600000.0,1.75,9,1430,1750,98102
432000.0,1.0,7,1750,1550,98072
455000.0,1.5,7,1380,1420,98034
279950.0,1.75,7,1210,2080,98155
267500.0,1.5,7,1600,1710,98030
620000.0,2.5,8,1840,1890,98038
110000.0,1.0,6,830,980,98166
625000.0,3.5,8,1440,1480,98122
389000.0,1.0,7,910,1260,98115
1200000.0,2.0,9,2120,2090,98112
788500.0,2.25,8,2510,2510,98027
567000.0,2.25,8,1600,2100,98033
515000.0,2.25,8,1870,2690,98023
605000.0,2.5,8,1590,2430,98155
430000.0,3.75,7,2452,1180,98055
805000.0,1.75,7,1550,2360,98199
567500.0,2.5,8,2080,1530,98074
647500.0,1.75,7,1290,2020,98144
495000.0,1.75,7,1850,1500,98122
825000.0,2.5,9,3370,3370,98027
435000.0,2.25,8,2730,2390,98058
445950.0,1.75,7,1300,1520,98034
960000.0,2.75,10,3040,2860,98006
780000.0,3.0,8,1480,1770,98103
274500.0,2.25,8,1320,1930,98023
729953.0,3.0,8,2000,1509,98133
464950.0,1.5,8,1030,1230,98109
620000.0,1.75,8,2350,3050,98005
735000.0,3.5,9,3100,3080,98075
450000.0,2.25,8,1400,1890,98133
450000.0,1.0,7,1250,1140,98118
842500.0,2.5,9,2160,1720,98122
360000.0,2.0,7,1070,1890,98058
585000.0,2.5,8,2270,1277,98070
461000.0,2.25,7,1150,1780,98033
345000.0,1.0,7,920,1470,98126
1075000.0,2.5,10,1680,1550,98115
643000.0,2.5,8,2270,2420,98029
690000.0,2.5,9,2820,2820,98074
282000.0,1.0,7,1200,1350,98155
549000.0,1.75,8,1120,2140,98117
815000.0,2.0,9,1560,2000,98199
2200000.0,4.25,8,2860,3140,98052
700000.0,2.25,8,2330,2050,98052
933399.0,2.5,9,3110,2720,98052
290000.0,1.0,7,1440,2200,98055
372000.0,1.75,7,1340,1500,98045
450000.0,1.75,7,790,1500,98103
303700.0,2.5,8,1981,1981,98030
672000.0,2.5,9,2440,2820,98029
334000.0,1.5,6,1150,1480,98034
260000.0,1.0,6,1120,1270,98178
749950.0,1.75,8,1000,1680,98119
330000.0,2.25,8,2380,2030,98022
830000.0,3.0,8,2140,1620,98103
1131000.0,2.25,8,2790,2720,98166
320000.0,1.0,6,910,1200,98155
260000.0,1.0,7,1550,1520,98038
225000.0,2.0,6,970,1560,98146
279200.0,1.0,5,640,1270,98117
520000.0,3.5,8,2040,1530,98125
505000.0,2.5,8,1860,1850,98029
234000.0,1.75,7,1010,1490,98042
503000.0,2.5,9,2470,2790,98155
606000.0,2.25,8,1740,2240,98033
433500.0,1.0,7,780,1570,98115
250000.0,1.5,8,1510,2210,98056
719000.0,2.5,9,2120,2290,98006
381000.0,2.0,8,1770,1900,98166
267000.0,2.5,8,2495,2434,98001
275000.0,0.75,7,880,1130,98022
651000.0,2.5,8,2740,2260,98074
439000.0,1.0,7,850,1850,98115
325000.0,1.0,7,1130,860,98146
490000.0,1.0,7,880,1340,98115
519900.0,2.5,9,2403,2380,98028
545000.0,2.75,9,3410,2580,98038
1062500.0,4.0,11,5320,4640,98075
542000.0,1.75,7,950,1480,98006
465000.0,1.75,7,1810,2700,98077
408000.0,2.0,8,1200,1440,98053
